nameOfIssuer	titleOfClass	cusip	value	shrsOrPrnAmt	sshPrnamt	sshPrnamtType	investmentDiscretion	otherManager	votingAuthority	Sole	Shared	None
ACADIA HEALTHCARE COMPANY IN	COM	00404A109	349		9904	SH	SOLE	40		9904	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	2735		131757	SH	SOLE	2		56442	0	75315
ACADIA PHARMACEUTICALS INC	COM	004225108	10		475	SH	SOLE	4		475	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	42		2035	SH	SOLE	7		2035	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	7804		375910	SH	SOLE	18		375910	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	18764		903834	SH	SOLE	19		903834	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	488		23500	SH	SOLE	20		23500	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	99822		4808371	SH	SOLE	21		4808371	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	59915		2886100	SH	SOLE	22		2757834	0	128266
ACADIA PHARMACEUTICALS INC	COM	004225108	551		26552	SH	SOLE	23		26552	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	1465		70575	SH	SOLE	26		13422	0	57153
ACADIA PHARMACEUTICALS INC	COM	004225108	335		16129	SH	SOLE	28		16129	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	252		12162	SH	SOLE	29		0	0	12162
ACADIA PHARMACEUTICALS INC	COM	004225108	7524		362440	SH	SOLE	30		362440	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	3228		155497	SH	SOLE	34		155497	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	240		11568	SH	SOLE	40		11568	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	2268		80930	SH	SOLE	2		3005	0	77925
ACADIA RLTY TR	COM SH BEN INT	004239109	640		22821	SH	SOLE	4		22821	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	3706		132216	SH	SOLE	7		132216	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	89		3176	SH	SOLE	15		3176	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	9989		356359	SH	SOLE	18		356359	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	5197		185421	SH	SOLE	19		185421	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	253133		9030797	SH	SOLE	21		9030797	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	97947		3494355	SH	SOLE	22		3386351	0	108004
ACADIA RLTY TR	COM SH BEN INT	004239109	149		5322	SH	SOLE	23		5322	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	4285		152861	SH	SOLE	25		152861	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	1127		40211	SH	SOLE	26		8271	0	31940
ACADIA RLTY TR	COM SH BEN INT	004239109	340		12137	SH	SOLE	28		12137	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	825		29425	SH	SOLE	29		29425	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	15046		536799	SH	SOLE	30		536799	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	258		9219	SH	SOLE	31		0	0	9219
ACADIA RLTY TR	COM SH BEN INT	004239109	206		7333	SH	SOLE	40		7333	0	0
ACCELERATE DIAGNOSTICS INC	COM	00430H102	484		21111	SH	SOLE	2		917	0	20194
ACCELERATE DIAGNOSTICS INC	COM	00430H102	12		544	SH	SOLE	7		544	0	0
ACCELERATE DIAGNOSTICS INC	COM	00430H102	1878		81847	SH	SOLE	18		81847	0	0
ACCELERATE DIAGNOSTICS INC	COM	00430H102	559		24358	SH	SOLE	19		24358	0	0
ACCELERATE DIAGNOSTICS INC	COM	00430H102	19517		850421	SH	SOLE	21		850421	0	0
ACCELERATE DIAGNOSTICS INC	COM	00430H102	17962		782674	SH	SOLE	22		749356	0	33318
ACCELERATE DIAGNOSTICS INC	COM	00430H102	246		10728	SH	SOLE	26		0	0	10728
ACCELERATE DIAGNOSTICS INC	COM	00430H102	100		4337	SH	SOLE	28		4337	0	0
ACCELERATE DIAGNOSTICS INC	COM	00430H102	162		7070	SH	SOLE	30		7070	0	0
ACCELERATE DIAGNOSTICS INC	COM	00430H102	63		2759	SH	SOLE	40		2759	0	0
ACCELERON PHARMA INC	COM	00434H108	6930		121085	SH	SOLE	2		90307	0	30778
ACCELERON PHARMA INC	COM	00434H108	11		185	SH	SOLE	4		185	0	0
ACCELERON PHARMA INC	COM	00434H108	49		856	SH	SOLE	7		856	0	0
ACCELERON PHARMA INC	COM	00434H108	10755		187922	SH	SOLE	18		187922	0	0
ACCELERON PHARMA INC	COM	00434H108	45415		793550	SH	SOLE	19		793550	0	0
ACCELERON PHARMA INC	COM	00434H108	946		16534	SH	SOLE	20		16534	0	0
ACCELERON PHARMA INC	COM	00434H108	104291		1822310	SH	SOLE	21		1822310	0	0
ACCELERON PHARMA INC	COM	00434H108	62669		1095041	SH	SOLE	22		1045812	0	49229
ACCELERON PHARMA INC	COM	00434H108	24		421	SH	SOLE	23		421	0	0
ACCELERON PHARMA INC	COM	00434H108	121		2118	SH	SOLE	26		0	0	2118
ACCELERON PHARMA INC	COM	00434H108	304		5319	SH	SOLE	28		5319	0	0
ACCELERON PHARMA INC	COM	00434H108	559		9768	SH	SOLE	30		9768	0	0
ACCELERON PHARMA INC	COM	00434H108	16420		286920	SH	SOLE	34		286920	0	0
ACCELERON PHARMA INC	COM	00434H108	336		5863	SH	SOLE	40		5863	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	281227		1652331	SH	SOLE	2		264344	0	1387987
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	38883		228453	SH	SOLE	4		211485	0	16968
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	120877		710207	SH	SOLE	7		580584	0	129623
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	517		3040	SH	SOLE	13		3040	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	899		5282	SH	SOLE	15		5282	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	216910		1274440	SH	SOLE	18		1196291	0	78149
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	21373		125578	SH	SOLE	19		125578	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	50922		299189	SH	SOLE	20		0	0	299189
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	2437727		14322723	SH	SOLE	21		14322723	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	2688417		15795633	SH	SOLE	22		14051359	0	1744274
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	142592		837790	SH	SOLE	23		837790	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	128715		756256	SH	SOLE	25		756256	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	491643		2888618	SH	SOLE	26		506679	0	2381939
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	20795		122181	SH	SOLE	28		92046	0	30135
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	8521		50067	SH	SOLE	29		22401	0	27666
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	431712		2536498	SH	SOLE	30		2536498	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	49371		290075	SH	SOLE	31		142736	0	147339
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	11918		70022	SH	SOLE	34		70022	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	97869		575025	SH	SOLE	36		575025	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	2228		13089	SH	SOLE	40		13089	0	0
ACCESS NATL CORP	COM	004337101	376		13857	SH	SOLE	2		624	0	13233
ACCESS NATL CORP	COM	004337101	7		242	SH	SOLE	7		242	0	0
ACCESS NATL CORP	COM	004337101	1433		52877	SH	SOLE	18		52877	0	0
ACCESS NATL CORP	COM	004337101	393		14503	SH	SOLE	19		14503	0	0
ACCESS NATL CORP	COM	004337101	14648		540332	SH	SOLE	21		540332	0	0
ACCESS NATL CORP	COM	004337101	5779		213184	SH	SOLE	22		197952	0	15232
ACCESS NATL CORP	COM	004337101	99		3637	SH	SOLE	30		3637	0	0
ACCO BRANDS CORP	COM	00081T108	1187		105049	SH	SOLE	2		3975	0	101074
ACCO BRANDS CORP	COM	00081T108	11		936	SH	SOLE	4		936	0	0
ACCO BRANDS CORP	COM	00081T108	27		2427	SH	SOLE	7		2427	0	0
ACCO BRANDS CORP	COM	00081T108	3840		339821	SH	SOLE	18		339821	0	0
ACCO BRANDS CORP	COM	00081T108	1173		103817	SH	SOLE	19		103817	0	0
ACCO BRANDS CORP	COM	00081T108	38384		3396855	SH	SOLE	21		3396855	0	0
ACCO BRANDS CORP	COM	00081T108	36874		3263149	SH	SOLE	22		3107812	0	155337
ACCO BRANDS CORP	COM	00081T108	783		69255	SH	SOLE	26		13259	0	55996
ACCO BRANDS CORP	COM	00081T108	172		15221	SH	SOLE	28		15221	0	0
ACCO BRANDS CORP	COM	00081T108	70		6163	SH	SOLE	29		0	0	6163
ACCO BRANDS CORP	COM	00081T108	257		22760	SH	SOLE	30		22760	0	0
ACCO BRANDS CORP	COM	00081T108	146		12948	SH	SOLE	40		12948	0	0
ACCURAY INC	COM	004397105	550		122177	SH	SOLE	2		58012	0	64165
ACCURAY INC	COM	004397105	3		751	SH	SOLE	4		751	0	0
ACCURAY INC	COM	004397105	8		1754	SH	SOLE	7		1754	0	0
ACCURAY INC	COM	004397105	1259		279762	SH	SOLE	18		279762	0	0
ACCURAY INC	COM	004397105	2301		511319	SH	SOLE	19		511319	0	0
ACCURAY INC	COM	004397105	18597		4132617	SH	SOLE	21		4132617	0	0
ACCURAY INC	COM	004397105	13526		3005697	SH	SOLE	22		2901008	0	104689
ACCURAY INC	COM	004397105	782		173781	SH	SOLE	23		173781	0	0
ACCURAY INC	COM	004397105	933		207312	SH	SOLE	26		0	0	207312
ACCURAY INC	COM	004397105	51		11408	SH	SOLE	28		11408	0	0
ACCURAY INC	COM	004397105	248		55127	SH	SOLE	29		0	0	55127
ACCURAY INC	COM	004397105	102		22705	SH	SOLE	30		22705	0	0
ACCURAY INC	COM	004397105	33		7433	SH	SOLE	40		7433	0	0
ACELRX PHARMACEUTICALS INC	COM	00444T100	34		8810	SH	SOLE	18		8810	0	0
ACELRX PHARMACEUTICALS INC	COM	00444T100	555		144110	SH	SOLE	21		144110	0	0
ACELRX PHARMACEUTICALS INC	COM	00444T100	2437		633114	SH	SOLE	22		633114	0	0
ACER THERAPEUTICS INC	COM	00444P108	20		649	SH	SOLE	18		649	0	0
ACER THERAPEUTICS INC	COM	00444P108	307		9942	SH	SOLE	21		9942	0	0
ACETO CORP	COM	004446100	99		43641	SH	SOLE	18		43641	0	0
ACETO CORP	COM	004446100	6007		2657756	SH	SOLE	21		2657756	0	0
ACETO CORP	COM	004446100	1304		576881	SH	SOLE	22		576881	0	0
ACETO CORP	COM	004446100	126		55952	SH	SOLE	30		55952	0	0
ACHAOGEN INC	COM	004449104	101		25252	SH	SOLE	2		1385	0	23867
ACHAOGEN INC	COM	004449104	3		831	SH	SOLE	7		831	0	0
ACHAOGEN INC	COM	004449104	436		109155	SH	SOLE	18		109155	0	0
ACHAOGEN INC	COM	004449104	216		54071	SH	SOLE	19		54071	0	0
ACHAOGEN INC	COM	004449104	6394		1602382	SH	SOLE	21		1602382	0	0
ACHAOGEN INC	COM	004449104	4051		1015373	SH	SOLE	22		973754	0	41619
ACHAOGEN INC	COM	004449104	18		4507	SH	SOLE	28		4507	0	0
ACHAOGEN INC	COM	004449104	23		5820	SH	SOLE	30		5820	0	0
ACHAOGEN INC	COM	004449104	14		3587	SH	SOLE	40		3587	0	0
ACHIEVE LIFE SCIENCE INC	COM NEW	004468203	6		1893	SH	SOLE	21		1893	0	0
ACHIEVE LIFE SCIENCE INC	COM NEW	004468203	21		6560	SH	SOLE	22		6560	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	579		157303	SH	SOLE	2		26958	0	130345
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	2		441	SH	SOLE	4		441	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	11		3081	SH	SOLE	7		3081	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	1749		475192	SH	SOLE	18		475192	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	821		223066	SH	SOLE	19		223066	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	23929		6502392	SH	SOLE	21		6502392	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	15837		4303611	SH	SOLE	22		4153448	0	150163
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	479		130124	SH	SOLE	23		130124	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	271		73681	SH	SOLE	26		0	0	73681
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	57		15613	SH	SOLE	28		15613	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	99		26873	SH	SOLE	30		26873	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	16		4400	SH	SOLE	34		4400	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	35		9582	SH	SOLE	40		9582	0	0
ACI WORLDWIDE INC	COM	004498101	4003		142267	SH	SOLE	2		51944	0	90323
ACI WORLDWIDE INC	COM	004498101	12		423	SH	SOLE	4		423	0	0
ACI WORLDWIDE INC	COM	004498101	71		2533	SH	SOLE	7		2533	0	0
ACI WORLDWIDE INC	COM	004498101	18730		665607	SH	SOLE	18		665607	0	0
ACI WORLDWIDE INC	COM	004498101	2970		105546	SH	SOLE	19		105546	0	0
ACI WORLDWIDE INC	COM	004498101	234650		8338669	SH	SOLE	21		8338669	0	0
ACI WORLDWIDE INC	COM	004498101	109538		3892623	SH	SOLE	22		3742295	0	150328
ACI WORLDWIDE INC	COM	004498101	585		20795	SH	SOLE	26		10986	0	9809
ACI WORLDWIDE INC	COM	004498101	477		16955	SH	SOLE	28		16955	0	0
ACI WORLDWIDE INC	COM	004498101	802		28512	SH	SOLE	30		28512	0	0
ACI WORLDWIDE INC	COM	004498101	352		12513	SH	SOLE	40		12513	0	0
ACLARIS THERAPEUTICS INC	COM	00461U105	293		20165	SH	SOLE	2		988	0	19177
ACLARIS THERAPEUTICS INC	COM	00461U105	10		701	SH	SOLE	7		701	0	0
ACLARIS THERAPEUTICS INC	COM	00461U105	1306		89971	SH	SOLE	18		89971	0	0
ACLARIS THERAPEUTICS INC	COM	00461U105	350		24108	SH	SOLE	19		24108	0	0
ACLARIS THERAPEUTICS INC	COM	00461U105	22144		1525052	SH	SOLE	21		1525052	0	0
ACLARIS THERAPEUTICS INC	COM	00461U105	12112		834171	SH	SOLE	22		799687	0	34484
ACLARIS THERAPEUTICS INC	COM	00461U105	134		9248	SH	SOLE	26		0	0	9248
ACLARIS THERAPEUTICS INC	COM	00461U105	54		3752	SH	SOLE	28		3752	0	0
ACLARIS THERAPEUTICS INC	COM	00461U105	106		7329	SH	SOLE	30		7329	0	0
ACLARIS THERAPEUTICS INC	COM	00461U105	42		2915	SH	SOLE	40		2915	0	0
ACM RESEARCH INC	COM CL A	00108J109	71		6406	SH	SOLE	2		237	0	6169
ACM RESEARCH INC	COM CL A	00108J109	294		26529	SH	SOLE	18		26529	0	0
ACM RESEARCH INC	COM CL A	00108J109	67		6054	SH	SOLE	19		6054	0	0
ACM RESEARCH INC	COM CL A	00108J109	3211		290072	SH	SOLE	21		290072	0	0
ACM RESEARCH INC	COM CL A	00108J109	844		76217	SH	SOLE	22		73751	0	2466
ACME UTD CORP	COM	004816104	10		470	SH	SOLE	18		470	0	0
ACME UTD CORP	COM	004816104	16		740	SH	SOLE	21		740	0	0
ACNB CORP	COM	000868109	219		5898	SH	SOLE	2		203	0	5695
ACNB CORP	COM	000868109	862		23174	SH	SOLE	18		23174	0	0
ACNB CORP	COM	000868109	218		5854	SH	SOLE	19		5854	0	0
ACNB CORP	COM	000868109	9017		242402	SH	SOLE	21		242402	0	0
ACNB CORP	COM	000868109	2217		59606	SH	SOLE	22		56416	0	3190
ACORDA THERAPEUTICS INC	COM	00484M106	881		44855	SH	SOLE	2		4758	0	40097
ACORDA THERAPEUTICS INC	COM	00484M106	5		242	SH	SOLE	4		242	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	18		893	SH	SOLE	7		893	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	3670		186769	SH	SOLE	18		186769	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	1031		52485	SH	SOLE	19		52485	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	82648		4206025	SH	SOLE	21		4206025	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	23688		1205507	SH	SOLE	22		1152833	0	52674
ACORDA THERAPEUTICS INC	COM	00484M106	164		8356	SH	SOLE	23		8356	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	555		28268	SH	SOLE	26		5154	0	23114
ACORDA THERAPEUTICS INC	COM	00484M106	122		6228	SH	SOLE	28		6228	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	140		7141	SH	SOLE	29		0	0	7141
ACORDA THERAPEUTICS INC	COM	00484M106	1718		87455	SH	SOLE	30		87455	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	30		1519	SH	SOLE	34		1519	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	98		4995	SH	SOLE	40		4995	0	0
ACORDA THERAPEUTICS INC	NOTE 1.750% 6/1	00484MAA4	490		580000	PRN	SOLE	21		580000	0	0
ACTINIUM PHARMACEUTICALS INC	COM	00507W107	14		19142	SH	SOLE	21		19142	0	0
ACTINIUM PHARMACEUTICALS INC	COM	00507W107	334		451064	SH	SOLE	22		451064	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	158746		1908234	SH	SOLE	2		228618	0	1679616
ACTIVISION BLIZZARD INC	COM	00507V109	18824		226274	SH	SOLE	4		207193	0	19081
ACTIVISION BLIZZARD INC	COM	00507V109	47612		572330	SH	SOLE	7		572330	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	1012		12166	SH	SOLE	13		12166	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	610		7336	SH	SOLE	15		7336	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	1		16	SH	SOLE	17		0	0	16
ACTIVISION BLIZZARD INC	COM	00507V109	243113		2922388	SH	SOLE	18		2448866	0	473522
ACTIVISION BLIZZARD INC	COM	00507V109	136469		1640449	SH	SOLE	19		1640449	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	25226		303232	SH	SOLE	20		0	0	303232
ACTIVISION BLIZZARD INC	COM	00507V109	1169751		14061202	SH	SOLE	21		14061202	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	1532550		18422287	SH	SOLE	22		16468848	0	1953439
ACTIVISION BLIZZARD INC	COM	00507V109	75887		912212	SH	SOLE	23		912212	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	126257		1517700	SH	SOLE	25		1517700	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	282425		3394935	SH	SOLE	26		593135	0	2801800
ACTIVISION BLIZZARD INC	COM	00507V109	11543		138749	SH	SOLE	28		104719	0	34030
ACTIVISION BLIZZARD INC	COM	00507V109	2403		28880	SH	SOLE	29		28880	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	211566		2543163	SH	SOLE	30		2543163	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	25293		304033	SH	SOLE	31		135730	0	168303
ACTIVISION BLIZZARD INC	COM	00507V109	10800		129818	SH	SOLE	32		129818	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	32380		389229	SH	SOLE	34		389229	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	50463		606603	SH	SOLE	36		606603	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	1198		14396	SH	SOLE	40		14396	0	0
ACTUANT CORP	CL A NEW	00508X203	1582		56719	SH	SOLE	2		2276	0	54443
ACTUANT CORP	CL A NEW	00508X203	13		454	SH	SOLE	4		454	0	0
ACTUANT CORP	CL A NEW	00508X203	37		1342	SH	SOLE	7		1342	0	0
ACTUANT CORP	CL A NEW	00508X203	7364		263929	SH	SOLE	18		263929	0	0
ACTUANT CORP	CL A NEW	00508X203	1561		55949	SH	SOLE	19		55949	0	0
ACTUANT CORP	CL A NEW	00508X203	178950		6413963	SH	SOLE	21		6413963	0	0
ACTUANT CORP	CL A NEW	00508X203	48901		1752727	SH	SOLE	22		1668404	0	84323
ACTUANT CORP	CL A NEW	00508X203	275		9865	SH	SOLE	26		5700	0	4165
ACTUANT CORP	CL A NEW	00508X203	229		8204	SH	SOLE	28		8204	0	0
ACTUANT CORP	CL A NEW	00508X203	3762		134829	SH	SOLE	30		134829	0	0
ACTUANT CORP	CL A NEW	00508X203	172		6153	SH	SOLE	40		6153	0	0
ACUITY BRANDS INC	COM	00508Y102	17533		111534	SH	SOLE	2		22337	0	89197
ACUITY BRANDS INC	COM	00508Y102	2075		13200	SH	SOLE	4		12118	0	1082
ACUITY BRANDS INC	COM	00508Y102	525		3340	SH	SOLE	7		3340	0	0
ACUITY BRANDS INC	COM	00508Y102	96		608	SH	SOLE	13		608	0	0
ACUITY BRANDS INC	COM	00508Y102	45		285	SH	SOLE	15		285	0	0
ACUITY BRANDS INC	COM	00508Y102	20170		128311	SH	SOLE	18		124955	0	3356
ACUITY BRANDS INC	COM	00508Y102	1206		7672	SH	SOLE	19		7672	0	0
ACUITY BRANDS INC	COM	00508Y102	4232		26922	SH	SOLE	20		0	0	26922
ACUITY BRANDS INC	COM	00508Y102	298018		1895786	SH	SOLE	21		1895786	0	0
ACUITY BRANDS INC	COM	00508Y102	205576		1307734	SH	SOLE	22		1220067	0	87667
ACUITY BRANDS INC	COM	00508Y102	9039		57500	SH	SOLE	23		57500	0	0
ACUITY BRANDS INC	COM	00508Y102	6087		38722	SH	SOLE	25		38722	0	0
ACUITY BRANDS INC	COM	00508Y102	22417		142603	SH	SOLE	26		55348	0	87255
ACUITY BRANDS INC	COM	00508Y102	1275		8111	SH	SOLE	28		6161	0	1950
ACUITY BRANDS INC	COM	00508Y102	1505		9575	SH	SOLE	29		1350	0	8225
ACUITY BRANDS INC	COM	00508Y102	9606		61106	SH	SOLE	30		61106	0	0
ACUITY BRANDS INC	COM	00508Y102	2657		16904	SH	SOLE	31		9037	0	7867
ACUITY BRANDS INC	COM	00508Y102	29632		188497	SH	SOLE	34		188497	0	0
ACUITY BRANDS INC	COM	00508Y102	4679		29764	SH	SOLE	36		29764	0	0
ACUITY BRANDS INC	COM	00508Y102	133		845	SH	SOLE	40		845	0	0
ACUSHNET HOLDINGS CORP	COM	005098108	1003		36558	SH	SOLE	2		1386	0	35172
ACUSHNET HOLDINGS CORP	COM	005098108	18		672	SH	SOLE	7		672	0	0
ACUSHNET HOLDINGS CORP	COM	005098108	3149		114804	SH	SOLE	18		114804	0	0
ACUSHNET HOLDINGS CORP	COM	005098108	894		32605	SH	SOLE	19		32605	0	0
ACUSHNET HOLDINGS CORP	COM	005098108	31790		1158956	SH	SOLE	21		1158956	0	0
ACUSHNET HOLDINGS CORP	COM	005098108	24901		907805	SH	SOLE	22		864319	0	43486
ACUSHNET HOLDINGS CORP	COM	005098108	462		16852	SH	SOLE	26		0	0	16852
ACUSHNET HOLDINGS CORP	COM	005098108	230		8388	SH	SOLE	30		8388	0	0
ACXIOM HOLDINGS INC	COM	005125109	5011		101421	SH	SOLE	2		34400	0	67021
ACXIOM HOLDINGS INC	COM	005125109	12		245	SH	SOLE	4		245	0	0
ACXIOM HOLDINGS INC	COM	005125109	84		1699	SH	SOLE	7		1699	0	0
ACXIOM HOLDINGS INC	COM	005125109	22209		449479	SH	SOLE	18		449479	0	0
ACXIOM HOLDINGS INC	COM	005125109	3503		70906	SH	SOLE	19		70906	0	0
ACXIOM HOLDINGS INC	COM	005125109	264724		5357706	SH	SOLE	21		5357706	0	0
ACXIOM HOLDINGS INC	COM	005125109	126928		2568869	SH	SOLE	22		2466999	0	101870
ACXIOM HOLDINGS INC	COM	005125109	99		2012	SH	SOLE	23		2012	0	0
ACXIOM HOLDINGS INC	COM	005125109	1423		28804	SH	SOLE	26		9368	0	19436
ACXIOM HOLDINGS INC	COM	005125109	504		10206	SH	SOLE	28		10206	0	0
ACXIOM HOLDINGS INC	COM	005125109	86		1732	SH	SOLE	29		0	0	1732
ACXIOM HOLDINGS INC	COM	005125109	942		19073	SH	SOLE	30		19073	0	0
ACXIOM HOLDINGS INC	COM	005125109	413		8353	SH	SOLE	40		8353	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	405		20222	SH	SOLE	2		1701	0	18521
ADAMAS PHARMACEUTICALS INC	COM	00548A106	11		550	SH	SOLE	7		550	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	1510		75417	SH	SOLE	18		75417	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	1167		58272	SH	SOLE	19		58272	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	22164		1107108	SH	SOLE	21		1107108	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	12129		605835	SH	SOLE	22		577574	0	28261
ADAMAS PHARMACEUTICALS INC	COM	00548A106	100		5004	SH	SOLE	23		5004	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	130		6503	SH	SOLE	26		0	0	6503
ADAMAS PHARMACEUTICALS INC	COM	00548A106	57		2847	SH	SOLE	28		2847	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	92		4588	SH	SOLE	30		4588	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	71		3568	SH	SOLE	40		3568	0	0
ADAMIS PHARMACEUTICALS CORP	COM NEW	00547W208	29		8230	SH	SOLE	18		8230	0	0
ADAMIS PHARMACEUTICALS CORP	COM NEW	00547W208	445		127181	SH	SOLE	21		127181	0	0
ADAMIS PHARMACEUTICALS CORP	COM NEW	00547W208	2639		754029	SH	SOLE	22		754029	0	0
ADAMS RES  ENERGY INC	COM NEW	006351308	133		3134	SH	SOLE	2		128	0	3006
ADAMS RES  ENERGY INC	COM NEW	006351308	307		7223	SH	SOLE	18		7223	0	0
ADAMS RES  ENERGY INC	COM NEW	006351308	78		1828	SH	SOLE	19		1828	0	0
ADAMS RES  ENERGY INC	COM NEW	006351308	3203		75429	SH	SOLE	21		75429	0	0
ADAMS RES  ENERGY INC	COM NEW	006351308	3752		88361	SH	SOLE	22		87791	0	570
ADAPTIMMUNE THERAPEUTICS PLC	SPONDS ADR	00653A107	10492		773770	SH	SOLE	21		773770	0	0
ADAPTIMMUNE THERAPEUTICS PLC	SPONDS ADR	00653A107	22		1635	SH	SOLE	30		1635	0	0
ADDUS HOMECARE CORP	COM	006739106	533		7593	SH	SOLE	2		367	0	7226
ADDUS HOMECARE CORP	COM	006739106	12		165	SH	SOLE	7		165	0	0
ADDUS HOMECARE CORP	COM	006739106	2168		30907	SH	SOLE	18		30907	0	0
ADDUS HOMECARE CORP	COM	006739106	597		8517	SH	SOLE	19		8517	0	0
ADDUS HOMECARE CORP	COM	006739106	28785		410336	SH	SOLE	21		410336	0	0
ADDUS HOMECARE CORP	COM	006739106	18877		269096	SH	SOLE	22		258907	0	10189
ADDUS HOMECARE CORP	COM	006739106	204		2907	SH	SOLE	26		0	0	2907
ADDUS HOMECARE CORP	COM	006739106	105		1496	SH	SOLE	30		1496	0	0
ADDVANTAGE TECHNOLOGIES GP I	COM NEW	006743306	6		3980	SH	SOLE	21		3980	0	0
ADECOAGRO S A	COM	L00849106	883		120075	SH	SOLE	7		120075	0	0
