nameOfIssuer	titleOfClass	cusip	value	shrsOrPrnAmt	sshPrnamt	sshPrnamtType	investmentDiscretion	otherManager	votingAuthority	Sole	Shared	None
ENCORE WIRE CORP	COM	292562105	2086		41580	SH	SOLE	30		41580	0	0
ENCORE WIRE CORP	COM	292562105	114		2272	SH	SOLE	40		2272	0	0
ENDAVA PLC	ADS	29260V105	6254		258950	SH	SOLE	19		258950	0	0
ENDAVA PLC	ADS	29260V105	4549		188348	SH	SOLE	34		188348	0	0
ENDO INTL PLC	SHS	G30401106	1753		240127	SH	SOLE	2		22776	0	217351
ENDO INTL PLC	SHS	G30401106	7		926	SH	SOLE	4		926	0	0
ENDO INTL PLC	SHS	G30401106	70		9547	SH	SOLE	7		9547	0	0
ENDO INTL PLC	SHS	G30401106	8048		1102513	SH	SOLE	18		1102513	0	0
ENDO INTL PLC	SHS	G30401106	3200		438324	SH	SOLE	19		438324	0	0
ENDO INTL PLC	SHS	G30401106	182866		25050079	SH	SOLE	21		25050079	0	0
ENDO INTL PLC	SHS	G30401106	51962		7118055	SH	SOLE	22		6825415	0	292640
ENDO INTL PLC	SHS	G30401106	354		48468	SH	SOLE	23		48468	0	0
ENDO INTL PLC	SHS	G30401106	1115		152760	SH	SOLE	26		57934	0	94826
ENDO INTL PLC	SHS	G30401106	196		26896	SH	SOLE	28		26896	0	0
ENDO INTL PLC	SHS	G30401106	157		21513	SH	SOLE	29		0	0	21513
ENDO INTL PLC	SHS	G30401106	2960		405492	SH	SOLE	30		405492	0	0
ENDO INTL PLC	SHS	G30401106	85		11624	SH	SOLE	36		11624	0	0
ENDO INTL PLC	SHS	G30401106	143		19593	SH	SOLE	40		19593	0	0
ENDOLOGIX INC	COM	29266S106	49		67765	SH	SOLE	2		3122	0	64643
ENDOLOGIX INC	COM	29266S106	1		1958	SH	SOLE	7		1958	0	0
ENDOLOGIX INC	COM	29266S106	203		284130	SH	SOLE	18		284130	0	0
ENDOLOGIX INC	COM	29266S106	84		116818	SH	SOLE	19		116818	0	0
ENDOLOGIX INC	COM	29266S106	2519		3517644	SH	SOLE	21		3517644	0	0
ENDOLOGIX INC	COM	29266S106	1590		2220282	SH	SOLE	22		2164305	0	55977
ENDURANCE INTL GROUP HLDGS I	COM	29272B105	378		56868	SH	SOLE	2		2660	0	54208
ENDURANCE INTL GROUP HLDGS I	COM	29272B105	3		510	SH	SOLE	4		510	0	0
ENDURANCE INTL GROUP HLDGS I	COM	29272B105	9		1286	SH	SOLE	7		1286	0	0
ENDURANCE INTL GROUP HLDGS I	COM	29272B105	1520		228583	SH	SOLE	18		228583	0	0
ENDURANCE INTL GROUP HLDGS I	COM	29272B105	696		104717	SH	SOLE	19		104717	0	0
ENDURANCE INTL GROUP HLDGS I	COM	29272B105	15226		2289671	SH	SOLE	21		2289671	0	0
ENDURANCE INTL GROUP HLDGS I	COM	29272B105	14343		2156827	SH	SOLE	22		2076244	0	80583
ENDURANCE INTL GROUP HLDGS I	COM	29272B105	157		23641	SH	SOLE	26		0	0	23641
ENDURANCE INTL GROUP HLDGS I	COM	29272B105	59		8935	SH	SOLE	28		8935	0	0
ENDURANCE INTL GROUP HLDGS I	COM	29272B105	100		15060	SH	SOLE	30		15060	0	0
ENDURANCE INTL GROUP HLDGS I	COM	29272B105	44		6670	SH	SOLE	40		6670	0	0
ENEL AMERICAS S A	SPONSORED ADR	29274F104	1172		131411	SH	SOLE	2		0	0	131411
ENEL AMERICAS S A	SPONSORED ADR	29274F104	222		24875	SH	SOLE	7		24875	0	0
ENEL AMERICAS S A	SPONSORED ADR	29274F104	1		113	SH	SOLE	18		113	0	0
ENEL AMERICAS S A	SPONSORED ADR	29274F104	20909		2344057	SH	SOLE	21		2344057	0	0
ENEL AMERICAS S A	SPONSORED ADR	29274F104	356		39894	SH	SOLE	25		39894	0	0
ENEL AMERICAS S A	SPONSORED ADR	29274F104	2036		228227	SH	SOLE	26		228227	0	0
ENEL AMERICAS S A	SPONSORED ADR	29274F104	9114		1021767	SH	SOLE	30		1021767	0	0
ENEL AMERICAS S A	SPONSORED ADR	29274F104	472		52908	SH	SOLE	34		52908	0	0
ENEL CHILE S A	SPONSORED ADR	29278D105	183		36995	SH	SOLE	2		0	0	36995
ENEL CHILE S A	SPONSORED ADR	29278D105	222		44751	SH	SOLE	7		44751	0	0
ENEL CHILE S A	SPONSORED ADR	29278D105	998		201655	SH	SOLE	21		201655	0	0
ENEL CHILE S A	SPONSORED ADR	29278D105	1316		265928	SH	SOLE	26		257092	0	8836
ENEL CHILE S A	SPONSORED ADR	29278D105	4394		887749	SH	SOLE	30		887749	0	0
ENEL CHILE S A	SPONSORED ADR	29278D105	312		63049	SH	SOLE	34		63049	0	0
ENERGIZER HLDGS INC NEW	COM	29272W109	6990		154822	SH	SOLE	2		30307	0	124515
ENERGIZER HLDGS INC NEW	COM	29272W109	13		280	SH	SOLE	4		280	0	0
ENERGIZER HLDGS INC NEW	COM	29272W109	46		1023	SH	SOLE	7		1023	0	0
ENERGIZER HLDGS INC NEW	COM	29272W109	8077		178897	SH	SOLE	18		178897	0	0
ENERGIZER HLDGS INC NEW	COM	29272W109	3188		70604	SH	SOLE	19		70604	0	0
ENERGIZER HLDGS INC NEW	COM	29272W109	132483		2934291	SH	SOLE	21		2934291	0	0
ENERGIZER HLDGS INC NEW	COM	29272W109	88263		1954885	SH	SOLE	22		1843223	0	111662
ENERGIZER HLDGS INC NEW	COM	29272W109	838		18561	SH	SOLE	25		18561	0	0
ENERGIZER HLDGS INC NEW	COM	29272W109	543		12033	SH	SOLE	26		7418	0	4615
ENERGIZER HLDGS INC NEW	COM	29272W109	342		7567	SH	SOLE	28		7567	0	0
ENERGIZER HLDGS INC NEW	COM	29272W109	660		14610	SH	SOLE	30		14610	0	0
ENERGIZER HLDGS INC NEW	COM	29272W109	58		1282	SH	SOLE	31		1206	0	76
ENERGIZER HLDGS INC NEW	COM	29272W109	1354		29981	SH	SOLE	34		29981	0	0
ENERGIZER HLDGS INC NEW	COM	29272W109	246		5438	SH	SOLE	40		5438	0	0
ENERGOUS CORP	COM	29272C103	110		18919	SH	SOLE	2		872	0	18047
ENERGOUS CORP	COM	29272C103	2		360	SH	SOLE	7		360	0	0
ENERGOUS CORP	COM	29272C103	445		76889	SH	SOLE	18		76889	0	0
ENERGOUS CORP	COM	29272C103	187		32261	SH	SOLE	19		32261	0	0
ENERGOUS CORP	COM	29272C103	4693		810578	SH	SOLE	21		810578	0	0
ENERGOUS CORP	COM	29272C103	3205		553611	SH	SOLE	22		537279	0	16332
ENERGY FOCUS INC	COM NEW	29268T300	3		5278	SH	SOLE	21		5278	0	0
ENERGY FOCUS INC	COM NEW	29268T300	96		154997	SH	SOLE	22		154997	0	0
ENERGY FUELS INC	COM NEW	292671708	279		97899	SH	SOLE	2		3416	0	94483
ENERGY FUELS INC	COM NEW	292671708	0		20	SH	SOLE	17		0	0	20
ENERGY FUELS INC	COM NEW	292671708	854		299739	SH	SOLE	18		299739	0	0
ENERGY FUELS INC	COM NEW	292671708	339		119037	SH	SOLE	19		119037	0	0
ENERGY FUELS INC	COM NEW	292671708	8435		2959556	SH	SOLE	21		2959556	0	0
ENERGY FUELS INC	COM NEW	292671708	2521		884601	SH	SOLE	22		818699	0	65902
ENERGY RECOVERY INC	COM	29270J100	193		28698	SH	SOLE	2		1250	0	27448
ENERGY RECOVERY INC	COM	29270J100	113		16856	SH	SOLE	7		16856	0	0
ENERGY RECOVERY INC	COM	29270J100	832		123599	SH	SOLE	18		123599	0	0
ENERGY RECOVERY INC	COM	29270J100	344		51125	SH	SOLE	19		51125	0	0
ENERGY RECOVERY INC	COM	29270J100	8301		1233375	SH	SOLE	21		1233375	0	0
ENERGY RECOVERY INC	COM	29270J100	6111		907975	SH	SOLE	22		863980	0	43995
ENERGY RECOVERY INC	COM	29270J100	20		3010	SH	SOLE	26		0	0	3010
ENERGY RECOVERY INC	COM	29270J100	42		6211	SH	SOLE	28		6211	0	0
ENERGY RECOVERY INC	COM	29270J100	648		96319	SH	SOLE	30		96319	0	0
ENERGY TRANSFER LP	COM UT LTD PTN	29273V100	1840		139265	SH	SOLE	18		139265	0	0
ENERGY TRANSFER LP	COM UT LTD PTN	29273V100	72970		5523851	SH	SOLE	19		5523851	0	0
ENERPLUS CORP	COM	292766102	994		128108	SH	SOLE	21		128108	0	0
ENERSYS	COM	29275Y102	4267		54983	SH	SOLE	2		18962	0	36021
ENERSYS	COM	29275Y102	18		233	SH	SOLE	4		233	0	0
ENERSYS	COM	29275Y102	87		1119	SH	SOLE	7		1119	0	0
ENERSYS	COM	29275Y102	18601		239668	SH	SOLE	18		239668	0	0
ENERSYS	COM	29275Y102	4874		62799	SH	SOLE	19		62799	0	0
ENERSYS	COM	29275Y102	230915		2975326	SH	SOLE	21		2975326	0	0
ENERSYS	COM	29275Y102	115517		1488424	SH	SOLE	22		1430190	0	58234
ENERSYS	COM	29275Y102	887		11425	SH	SOLE	26		7835	0	3590
ENERSYS	COM	29275Y102	413		5327	SH	SOLE	28		5327	0	0
ENERSYS	COM	29275Y102	814		10482	SH	SOLE	30		10482	0	0
ENERSYS	COM	29275Y102	56		716	SH	SOLE	36		716	0	0
ENERSYS	COM	29275Y102	365		4707	SH	SOLE	40		4707	0	0
ENGILITY HLDGS INC NEW	COM	29286C107	588		20669	SH	SOLE	2		1718	0	18951
ENGILITY HLDGS INC NEW	COM	29286C107	3		112	SH	SOLE	4		112	0	0
ENGILITY HLDGS INC NEW	COM	29286C107	12		405	SH	SOLE	7		405	0	0
ENGILITY HLDGS INC NEW	COM	29286C107	2649		93090	SH	SOLE	18		93090	0	0
ENGILITY HLDGS INC NEW	COM	29286C107	949		33356	SH	SOLE	19		33356	0	0
ENGILITY HLDGS INC NEW	COM	29286C107	90587		3182971	SH	SOLE	21		3182971	0	0
ENGILITY HLDGS INC NEW	COM	29286C107	15990		561847	SH	SOLE	22		539758	0	22089
ENGILITY HLDGS INC NEW	COM	29286C107	107		3771	SH	SOLE	23		3771	0	0
ENGILITY HLDGS INC NEW	COM	29286C107	190		6670	SH	SOLE	26		5598	0	1072
ENGILITY HLDGS INC NEW	COM	29286C107	76		2666	SH	SOLE	28		2666	0	0
ENGILITY HLDGS INC NEW	COM	29286C107	1118		39290	SH	SOLE	30		39290	0	0
ENGILITY HLDGS INC NEW	COM	29286C107	54		1885	SH	SOLE	40		1885	0	0
ENGLOBAL CORP	COM	293306106	6		10076	SH	SOLE	21		10076	0	0
ENI S P A	SPONSORED ADR	26874R108	1046		33196	SH	SOLE	21		33196	0	0
ENLINK MIDSTREAM LLC	COM UNIT REP LTD	29336T100	3		300	SH	SOLE	4		300	0	0
ENLINK MIDSTREAM LLC	COM UNIT REP LTD	29336T100	1362		143496	SH	SOLE	7		143496	0	0
ENLINK MIDSTREAM LLC	COM UNIT REP LTD	29336T100	232		24422	SH	SOLE	21		24422	0	0
ENLINK MIDSTREAM LLC	COM UNIT REP LTD	29336T100	708		74583	SH	SOLE	22		30336	0	44247
ENLINK MIDSTREAM LLC	COM UNIT REP LTD	29336T100	209		21973	SH	SOLE	26		7980	0	13993
ENLINK MIDSTREAM LLC	COM UNIT REP LTD	29336T100	90		9531	SH	SOLE	28		9531	0	0
ENLINK MIDSTREAM LLC	COM UNIT REP LTD	29336T100	353		37188	SH	SOLE	29		0	0	37188
ENLINK MIDSTREAM LLC	COM UNIT REP LTD	29336T100	147		15506	SH	SOLE	30		15506	0	0
ENLINK MIDSTREAM LLC	COM UNIT REP LTD	29336T100	1354		142646	SH	SOLE	34		142646	0	0
ENLINK MIDSTREAM LLC	COM UNIT REP LTD	29336T100	54		5661	SH	SOLE	40		5661	0	0
ENLINK MIDSTREAM PARTNERS LP	COM UNIT REP LTD	29336U107	5851		531451	SH	SOLE	19		531451	0	0
ENNIS INC	COM	293389102	573		29763	SH	SOLE	2		5364	0	24399
ENNIS INC	COM	293389102	7		364	SH	SOLE	4		364	0	0
ENNIS INC	COM	293389102	12		634	SH	SOLE	7		634	0	0
ENNIS INC	COM	293389102	1781		92524	SH	SOLE	18		92524	0	0
ENNIS INC	COM	293389102	1762		91550	SH	SOLE	19		91550	0	0
ENNIS INC	COM	293389102	17632		915935	SH	SOLE	21		915935	0	0
ENNIS INC	COM	293389102	17339		900747	SH	SOLE	22		866272	0	34475
ENNIS INC	COM	293389102	212		10998	SH	SOLE	23		10998	0	0
ENNIS INC	COM	293389102	681		35371	SH	SOLE	26		9361	0	26010
ENNIS INC	COM	293389102	72		3722	SH	SOLE	28		3722	0	0
ENNIS INC	COM	293389102	45		2341	SH	SOLE	29		0	0	2341
ENNIS INC	COM	293389102	127		6623	SH	SOLE	30		6623	0	0
ENNIS INC	COM	293389102	904		46945	SH	SOLE	34		46945	0	0
ENNIS INC	COM	293389102	50		2583	SH	SOLE	40		2583	0	0
ENOVA INTL INC	COM	29357K103	825		42378	SH	SOLE	2		16565	0	25813
ENOVA INTL INC	COM	29357K103	15		756	SH	SOLE	7		756	0	0
ENOVA INTL INC	COM	29357K103	3438		176669	SH	SOLE	18		176669	0	0
ENOVA INTL INC	COM	29357K103	4147		213123	SH	SOLE	19		213123	0	0
ENOVA INTL INC	COM	29357K103	72051		3702518	SH	SOLE	21		3702518	0	0
ENOVA INTL INC	COM	29357K103	24071		1236952	SH	SOLE	22		1197129	0	39823
ENOVA INTL INC	COM	29357K103	1208		62055	SH	SOLE	23		62055	0	0
ENOVA INTL INC	COM	29357K103	2180		112050	SH	SOLE	26		0	0	112050
ENOVA INTL INC	COM	29357K103	79		4044	SH	SOLE	28		4044	0	0
ENOVA INTL INC	COM	29357K103	321		16519	SH	SOLE	29		0	0	16519
ENOVA INTL INC	COM	29357K103	1366		70195	SH	SOLE	30		70195	0	0
ENOVA INTL INC	COM	29357K103	319		16399	SH	SOLE	34		16399	0	0
ENOVA INTL INC	COM	29357K103	62		3191	SH	SOLE	40		3191	0	0
ENPHASE ENERGY INC	COM	29355A107	416		87920	SH	SOLE	2		3177	0	84743
ENPHASE ENERGY INC	COM	29355A107	9		1849	SH	SOLE	7		1849	0	0
ENPHASE ENERGY INC	COM	29355A107	1471		310967	SH	SOLE	18		310967	0	0
ENPHASE ENERGY INC	COM	29355A107	612		129378	SH	SOLE	19		129378	0	0
ENPHASE ENERGY INC	COM	29355A107	14459		3056848	SH	SOLE	21		3056848	0	0
ENPHASE ENERGY INC	COM	29355A107	9940		2101454	SH	SOLE	22		2036816	0	64638
ENPRO INDS INC	COM	29355X107	1278		21260	SH	SOLE	2		710	0	20550
ENPRO INDS INC	COM	29355X107	7		109	SH	SOLE	4		109	0	0
ENPRO INDS INC	COM	29355X107	6		106	SH	SOLE	7		106	0	0
ENPRO INDS INC	COM	29355X107	6413		106700	SH	SOLE	18		106700	0	0
ENPRO INDS INC	COM	29355X107	1835		30539	SH	SOLE	19		30539	0	0
ENPRO INDS INC	COM	29355X107	131383		2186068	SH	SOLE	21		2186068	0	0
ENPRO INDS INC	COM	29355X107	35387		588805	SH	SOLE	22		561448	0	27357
ENPRO INDS INC	COM	29355X107	290		4828	SH	SOLE	26		3599	0	1229
ENPRO INDS INC	COM	29355X107	153		2542	SH	SOLE	28		2542	0	0
ENPRO INDS INC	COM	29355X107	2496		41524	SH	SOLE	30		41524	0	0
ENPRO INDS INC	COM	29355X107	160		2664	SH	SOLE	40		2664	0	0
ENSCO PLC	SHS CLASS A	G3157S106	647		181805	SH	SOLE	2		181805	0	0
ENSCO PLC	SHS CLASS A	G3157S106	6		1807	SH	SOLE	4		1807	0	0
ENSCO PLC	SHS CLASS A	G3157S106	89		24976	SH	SOLE	7		24976	0	0
ENSCO PLC	SHS CLASS A	G3157S106	3746		1052140	SH	SOLE	18		1052140	0	0
ENSCO PLC	SHS CLASS A	G3157S106	65874		18503871	SH	SOLE	21		18503871	0	0
ENSCO PLC	SHS CLASS A	G3157S106	36086		10136535	SH	SOLE	22		9934290	0	202245
ENSCO PLC	SHS CLASS A	G3157S106	538		151055	SH	SOLE	26		75906	0	75149
ENSCO PLC	SHS CLASS A	G3157S106	197		55197	SH	SOLE	28		55197	0	0
ENSCO PLC	SHS CLASS A	G3157S106	78		21783	SH	SOLE	29		0	0	21783
ENSCO PLC	SHS CLASS A	G3157S106	393		110295	SH	SOLE	30		110295	0	0
ENSCO PLC	SHS CLASS A	G3157S106	805		226004	SH	SOLE	36		226004	0	0
ENSCO PLC	SHS CLASS A	G3157S106	158		44320	SH	SOLE	40		44320	0	0
ENSERVCO CORP	COM	29358Y102	3		6810	SH	SOLE	18		6810	0	0
ENSERVCO CORP	COM	29358Y102	42		113482	SH	SOLE	21		113482	0	0
ENSERVCO CORP	COM	29358Y102	59		159103	SH	SOLE	22		159103	0	0
ENSIGN GROUP INC	COM	29358P101	1916		49389	SH	SOLE	2		11266	0	38123
ENSIGN GROUP INC	COM	29358P101	11		273	SH	SOLE	4		273	0	0
ENSIGN GROUP INC	COM	29358P101	22		563	SH	SOLE	7		563	0	0
ENSIGN GROUP INC	COM	29358P101	9642		248562	SH	SOLE	18		248562	0	0
ENSIGN GROUP INC	COM	29358P101	8018		206715	SH	SOLE	19		206715	0	0
ENSIGN GROUP INC	COM	29358P101	209572		5402726	SH	SOLE	21		5402726	0	0
ENSIGN GROUP INC	COM	29358P101	57396		1479670	SH	SOLE	22		1415494	0	64176
ENSIGN GROUP INC	COM	29358P101	1534		39550	SH	SOLE	23		39550	0	0
ENSIGN GROUP INC	COM	29358P101	2937		75704	SH	SOLE	26		10329	0	65375
ENSIGN GROUP INC	COM	29358P101	271		6989	SH	SOLE	28		6989	0	0
ENSIGN GROUP INC	COM	29358P101	457		11787	SH	SOLE	29		0	0	11787
ENSIGN GROUP INC	COM	29358P101	3859		99482	SH	SOLE	30		99482	0	0
ENSIGN GROUP INC	COM	29358P101	207		5340	SH	SOLE	40		5340	0	0
ENSTAR GROUP LIMITED	SHS	G3075P101	2073		12369	SH	SOLE	2		420	0	11949
ENSTAR GROUP LIMITED	SHS	G3075P101	13		77	SH	SOLE	4		77	0	0
ENSTAR GROUP LIMITED	SHS	G3075P101	34		204	SH	SOLE	7		204	0	0
ENSTAR GROUP LIMITED	SHS	G3075P101	6935		41384	SH	SOLE	18		41384	0	0
ENSTAR GROUP LIMITED	SHS	G3075P101	3016		17999	SH	SOLE	19		17999	0	0
ENSTAR GROUP LIMITED	SHS	G3075P101	69767		416346	SH	SOLE	21		416346	0	0
ENSTAR GROUP LIMITED	SHS	G3075P101	66561		397215	SH	SOLE	22		383211	0	14004
ENSTAR GROUP LIMITED	SHS	G3075P101	219		1307	SH	SOLE	26		800	0	507
ENSTAR GROUP LIMITED	SHS	G3075P101	238		1418	SH	SOLE	28		1418	0	0
ENSTAR GROUP LIMITED	SHS	G3075P101	443		2643	SH	SOLE	30		2643	0	0
ENSTAR GROUP LIMITED	SHS	G3075P101	64		383	SH	SOLE	36		383	0	0
ENSTAR GROUP LIMITED	SHS	G3075P101	125		744	SH	SOLE	40		744	0	0
ENSYNC INC	COM	29359T102	6		33047	SH	SOLE	21		33047	0	0
ENTASIS THERAPEUTICS HLDGS I	COM	293614103	4		974	SH	SOLE	18		974	0	0
ENTASIS THERAPEUTICS HLDGS I	COM	293614103	52		12781	SH	SOLE	21		12781	0	0
ENTEGRA FINL CORP	COM	29363J108	110		5280	SH	SOLE	2		280	0	5000
ENTEGRA FINL CORP	COM	29363J108	3		153	SH	SOLE	7		153	0	0
ENTEGRA FINL CORP	COM	29363J108	481		23167	SH	SOLE	18		23167	0	0
ENTEGRA FINL CORP	COM	29363J108	191		9226	SH	SOLE	19		9226	0	0
ENTEGRA FINL CORP	COM	29363J108	4605		221947	SH	SOLE	21		221947	0	0
ENTEGRA FINL CORP	COM	29363J108	1311		63174	SH	SOLE	22		58539	0	4635
ENTEGRIS INC	COM	29362U104	3166		113511	SH	SOLE	2		4983	0	108528
ENTEGRIS INC	COM	29362U104	20		710	SH	SOLE	4		710	0	0
ENTEGRIS INC	COM	29362U104	71		2543	SH	SOLE	7		2543	0	0
ENTEGRIS INC	COM	29362U104	12879		461691	SH	SOLE	18		461691	0	0
ENTEGRIS INC	COM	29362U104	5907		211771	SH	SOLE	19		211771	0	0
ENTEGRIS INC	COM	29362U104	142927		5123767	SH	SOLE	21		5123767	0	0
ENTEGRIS INC	COM	29362U104	111022		3979991	SH	SOLE	22		3793142	0	186849
ENTEGRIS INC	COM	29362U104	896		32114	SH	SOLE	26		16328	0	15786
ENTEGRIS INC	COM	29362U104	546		19562	SH	SOLE	28		19562	0	0
ENTEGRIS INC	COM	29362U104	948		34001	SH	SOLE	30		34001	0	0
ENTEGRIS INC	COM	29362U104	387		13857	SH	SOLE	40		13857	0	0
ENTERCOM COMMUNICATIONS CORP	CL A	293639100	745		130518	SH	SOLE	2		4290	0	126228
ENTERCOM COMMUNICATIONS CORP	CL A	293639100	18		3125	SH	SOLE	7		3125	0	0
ENTERCOM COMMUNICATIONS CORP	CL A	293639100	2586		452919	SH	SOLE	18		452919	0	0
ENTERCOM COMMUNICATIONS CORP	CL A	293639100	1088		190613	SH	SOLE	19		190613	0	0
ENTERCOM COMMUNICATIONS CORP	CL A	293639100	26291		4604307	SH	SOLE	21		4604307	0	0
ENTERCOM COMMUNICATIONS CORP	CL A	293639100	20589		3605764	SH	SOLE	22		3464282	0	141482
ENTERCOM COMMUNICATIONS CORP	CL A	293639100	65		11307	SH	SOLE	26		0	0	11307
ENTERCOM COMMUNICATIONS CORP	CL A	293639100	101		17739	SH	SOLE	28		17739	0	0
ENTERCOM COMMUNICATIONS CORP	CL A	293639100	166		29066	SH	SOLE	30		29066	0	0
ENTERCOM COMMUNICATIONS CORP	CL A	293639100	78		13582	SH	SOLE	40		13582	0	0
ENTERGY CORP NEW	COM	29364G103	39701		461268	SH	SOLE	2		49459	0	411809
ENTERGY CORP NEW	COM	29364G103	9990		116063	SH	SOLE	4		111292	0	4771
ENTERGY CORP NEW	COM	29364G103	15187		176450	SH	SOLE	7		158138	0	18312
ENTERGY CORP NEW	COM	29364G103	768		8921	SH	SOLE	13		8921	0	0
ENTERGY CORP NEW	COM	29364G103	110		1282	SH	SOLE	15		1282	0	0
ENTERGY CORP NEW	COM	29364G103	37500		435691	SH	SOLE	18		412805	0	22886
ENTERGY CORP NEW	COM	29364G103	8571		99587	SH	SOLE	19		99587	0	0
ENTERGY CORP NEW	COM	29364G103	699166		8123227	SH	SOLE	21		8123227	0	0
ENTERGY CORP NEW	COM	29364G103	407856		4738652	SH	SOLE	22		4250613	0	488039
ENTERGY CORP NEW	COM	29364G103	10846		126011	SH	SOLE	23		126011	0	0
ENTERGY CORP NEW	COM	29364G103	14962		173830	SH	SOLE	25		173830	0	0
ENTERGY CORP NEW	COM	29364G103	61780		717790	SH	SOLE	26		210356	0	507434
ENTERGY CORP NEW	COM	29364G103	2984		34672	SH	SOLE	28		25529	0	9143
ENTERGY CORP NEW	COM	29364G103	617		7168	SH	SOLE	29		7168	0	0
ENTERGY CORP NEW	COM	29364G103	58937		684758	SH	SOLE	30		684758	0	0
ENTERGY CORP NEW	COM	29364G103	7916		91966	SH	SOLE	31		43070	0	48896
ENTERGY CORP NEW	COM	29364G103	5355		62220	SH	SOLE	32		62220	0	0
ENTERGY CORP NEW	COM	29364G103	2958		34370	SH	SOLE	34		34370	0	0
ENTERGY CORP NEW	COM	29364G103	15365		178513	SH	SOLE	36		178513	0	0
ENTERGY CORP NEW	COM	29364G103	391		4539	SH	SOLE	40		4539	0	0
ENTERPRISE BANCORP INC MASS	COM	293668109	321		9976	SH	SOLE	2		361	0	9615
ENTERPRISE BANCORP INC MASS	COM	293668109	6		178	SH	SOLE	7		178	0	0
ENTERPRISE BANCORP INC MASS	COM	293668109	1116		34704	SH	SOLE	18		34704	0	0
ENTERPRISE BANCORP INC MASS	COM	293668109	437		13592	SH	SOLE	19		13592	0	0
ENTERPRISE BANCORP INC MASS	COM	293668109	11169		347289	SH	SOLE	21		347289	0	0
ENTERPRISE BANCORP INC MASS	COM	293668109	3114		96834	SH	SOLE	22		89687	0	7147
ENTERPRISE FINL SVCS CORP	COM	293712105	814		21632	SH	SOLE	2		775	0	20857
ENTERPRISE FINL SVCS CORP	COM	293712105	11		297	SH	SOLE	4		297	0	0
ENTERPRISE FINL SVCS CORP	COM	293712105	14		376	SH	SOLE	7		376	0	0
ENTERPRISE FINL SVCS CORP	COM	293712105	2855		75883	SH	SOLE	18		75883	0	0
ENTERPRISE FINL SVCS CORP	COM	293712105	1364		36248	SH	SOLE	19		36248	0	0
ENTERPRISE FINL SVCS CORP	COM	293712105	28474		756678	SH	SOLE	21		756678	0	0
ENTERPRISE FINL SVCS CORP	COM	293712105	31769		844234	SH	SOLE	22		818199	0	26035
ENTERPRISE FINL SVCS CORP	COM	293712105	299		7938	SH	SOLE	26		0	0	7938
ENTERPRISE FINL SVCS CORP	COM	293712105	120		3191	SH	SOLE	28		3191	0	0
ENTERPRISE FINL SVCS CORP	COM	293712105	211		5594	SH	SOLE	30		5594	0	0
ENTERPRISE FINL SVCS CORP	COM	293712105	74		1972	SH	SOLE	40		1972	0	0
ENTERPRISE PRODS PARTNERS L	COM	293792107	2296		93388	SH	SOLE	2		93388	0	0
ENTERPRISE PRODS PARTNERS L	COM	293792107	24382		991545	SH	SOLE	18		717966	0	273579
ENTERPRISE PRODS PARTNERS L	COM	293792107	349669		14219981	SH	SOLE	19		14219981	0	0
ENTRAVISION COMMUNICATIONS C	CL A	29382R107	367		126055	SH	SOLE	2		61203	0	64852
ENTRAVISION COMMUNICATIONS C	CL A	29382R107	5		1833	SH	SOLE	7		1833	0	0
ENTRAVISION COMMUNICATIONS C	CL A	29382R107	682		234324	SH	SOLE	18		234324	0	0
ENTRAVISION COMMUNICATIONS C	CL A	29382R107	1891		649933	SH	SOLE	19		649933	0	0
ENTRAVISION COMMUNICATIONS C	CL A	29382R107	6931		2381944	SH	SOLE	21		2381944	0	0
ENTRAVISION COMMUNICATIONS C	CL A	29382R107	7775		2671750	SH	SOLE	22		2594280	0	77470
ENTRAVISION COMMUNICATIONS C	CL A	29382R107	749		257555	SH	SOLE	23		257555	0	0
ENTRAVISION COMMUNICATIONS C	CL A	29382R107	427		146680	SH	SOLE	26		0	0	146680
ENTRAVISION COMMUNICATIONS C	CL A	29382R107	26		9070	SH	SOLE	28		9070	0	0
ENTRAVISION COMMUNICATIONS C	CL A	29382R107	136		46585	SH	SOLE	29		0	0	46585
ENTRAVISION COMMUNICATIONS C	CL A	29382R107	22		7589	SH	SOLE	30		7589	0	0
ENTRAVISION COMMUNICATIONS C	CL A	29382R107	16		5507	SH	SOLE	40		5507	0	0
ENVESTNET INC	COM	29404K106	1992		40493	SH	SOLE	2		6324	0	34169
ENVESTNET INC	COM	29404K106	11		224	SH	SOLE	4		224	0	0
ENVESTNET INC	COM	29404K106	30		603	SH	SOLE	7		603	0	0
ENVESTNET INC	COM	29404K106	7114		144624	SH	SOLE	18		144624	0	0
ENVESTNET INC	COM	29404K106	6363		129352	SH	SOLE	19		129352	0	0
ENVESTNET INC	COM	29404K106	77859		1582824	SH	SOLE	21		1582824	0	0
ENVESTNET INC	COM	29404K106	67585		1373953	SH	SOLE	22		1263703	0	110250
ENVESTNET INC	COM	29404K106	788		16029	SH	SOLE	23		16029	0	0
ENVESTNET INC	COM	29404K106	1676		34075	SH	SOLE	26		4654	0	29421
ENVESTNET INC	COM	29404K106	309		6279	SH	SOLE	28		6279	0	0
ENVESTNET INC	COM	29404K106	406		8248	SH	SOLE	29		0	0	8248
ENVESTNET INC	COM	29404K106	562		11421	SH	SOLE	30		11421	0	0
ENVESTNET INC	COM	29404K106	203		4121	SH	SOLE	40		4121	0	0
